rolle,spieler,definition,label_de,scope_note,n,successes,rate,ci_low,ci_high,muted,shrunk_rate
Receiver,WR-38,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,51,36,0.7058823529411765,0.5617112778531265,0.8251196432156771,false,0.7086460721112867
Receiver,WR-39,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",47,34,0.723404255319149,0.5736199172109807,0.8437563313934479,false,0.7255977089598598
Receiver,WR-39,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,47,10,0.2127659574468085,0.10703247715474883,0.3566369877629926,false,0.21930385211398687
Receiver,WR-39,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,47,4,0.0851063829787234,0.023677092103897752,0.20379269641253403,false,0.09368828431502785
Receiver,WR-39,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,47,33,0.7021276595744681,0.5510643127936741,0.8266114972922232,false,0.7057440420840086
Receiver,WR-40,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",45,32,0.7111111111111111,0.5568547229147425,0.8363374395543264,false,0.7156194438311273
Receiver,WR-40,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,45,9,0.2,0.09575726969114268,0.34595829779491044,false,0.2090967194635864
Receiver,WR-40,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,45,2,0.044444444444444446,0.005428488700237815,0.1514929002433383,false,0.060731494653756136
Receiver,WR-40,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,45,31,0.6888888888888889,0.5335089700878829,0.818341196066763,false,0.6950438254325181
Receiver,WR-41,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",44,29,0.6590909090909091,0.5008050107057002,0.7950826530305182,false,0.6733161001983704
Receiver,WR-41,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,44,11,0.25,0.1319274379336495,0.40338040773596756,false,0.25000591797217137
Receiver,WR-41,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,44,9,0.20454545454545456,0.09804317636066084,0.35304505677824954,false,0.19148578159178864
Receiver,WR-41,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,44,29,0.6590909090909091,0.5008050107057002,0.7950826530305182,false,0.6708779703479351
Receiver,WR-42,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",39,32,0.8205128205128205,0.6646504388730688,0.9246495226833473,false,0.8032463145043266
Receiver,WR-42,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,39,13,0.3333333333333333,0.1908809790463461,0.5021722646989096,false,0.3163330524591276
Receiver,WR-42,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,40,5,0.125,0.04185962613861672,0.26803291736182305,false,0.12680464411913175
Receiver,WR-42,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,40,31,0.775,0.6154883226965773,0.8916033610159492,false,0.7645482079757698
Receiver,WR-43,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",37,26,0.7027027027027027,0.5302004650059331,0.8412745636203715,false,0.7097674342704682
Receiver,WR-43,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,37,10,0.2702702702702703,0.13790258441349776,0.4411936335757359,false,0.2659642461807926
Receiver,WR-43,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,37,1,0.02702702702702703,0.0006840310247277376,0.1416030956111581,false,0.04979217459482101
Receiver,WR-43,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,37,24,0.6486486486486487,0.47461125562602574,0.7979001847159973,false,0.6644129872082658
Receiver,WR-44,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",36,28,0.7777777777777778,0.6084823508426491,0.8988494696550872,false,0.7686754219720001
Receiver,WR-44,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,36,10,0.2777777777777778,0.14200244726340203,0.4518611450678391,false,0.2717460776195055
Receiver,WR-44,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,36,7,0.19444444444444445,0.08194363976520881,0.3602480161750252,false,0.18130939578166494
Receiver,WR-44,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,36,28,0.7777777777777778,0.6084823508426491,0.8988494696550872,false,0.7658132695388803
Receiver,WR-45,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",35,29,0.8285714285714286,0.6635016999818029,0.9343781988437813,false,0.8079793202380445
Receiver,WR-45,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,35,14,0.4,0.23870811045334123,0.5788822781181552,false,0.36667376823327225
Receiver,WR-45,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,35,8,0.22857142857142856,0.10421043194781524,0.40136325610731466,false,0.20756071568792417
Receiver,WR-45,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,35,29,0.8285714285714286,0.6635016999818029,0.9343781988437813,false,0.8050535644175221
Receiver,WR-46,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",34,29,0.8529411764705882,0.6894342696048743,0.9504715447438237,false,0.826342486607091
Receiver,WR-46,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,34,12,0.35294117647058826,0.19745864791209491,0.5351136291089637,false,0.32955271751130116
Receiver,WR-46,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,38,8,0.21052631578947367,0.09554111545625793,0.3731882836016396,false,0.1945881709574289
Receiver,WR-46,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,38,32,0.8421052631578947,0.687466391708091,0.9397702720826926,false,0.817237716641427
Receiver,WR-47,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",34,22,0.6470588235294118,0.4648863708910364,0.8025413520879051,false,0.6672515775161819
Receiver,WR-47,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,34,2,0.058823529411764705,0.007204917439049244,0.19677320933513898,false,0.10227999023857391
Receiver,WR-47,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,42,5,0.11904761904761904,0.03980552894262608,0.2563166776063708,false,0.12192754242224206
Receiver,WR-47,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,42,28,0.6666666666666666,0.504512535736766,0.8043319519634816,false,0.6774501999767018
Receiver,WR-48,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",30,24,0.8,0.6143334890033935,0.9228644879991978,false,0.7839767352678001
Receiver,WR-48,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,30,8,0.26666666666666666,0.12279480987236485,0.4588936513947741,false,0.2625079892624313
Receiver,WR-48,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,30,5,0.16666666666666666,0.05642169646830169,0.3472116988341439,false,0.15850580514891469
Receiver,WR-48,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,30,24,0.8,0.6143334890033935,0.9228644879991978,false,0.7806852599697123
Receiver,WR-49,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",26,18,0.6923076923076923,0.4821035635542585,0.8567400020722964,false,0.7044185947420001
Receiver,WR-49,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,26,5,0.19230769230769232,0.06554810873677529,0.39350552793932186,false,0.20834221029159034
Receiver,WR-49,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,26,2,0.07692307692307693,0.009455391003251528,0.251302916695431,false,0.09278422794323854
Receiver,WR-49,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,26,17,0.6538461538461539,0.44332807395779006,0.8278558619943336,false,0.6729836221885692
Receiver,WR-50,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",23,12,0.5217391304347826,0.30587800149137345,0.731803813824928,false,0.5866384669912729
Receiver,WR-50,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,23,5,0.21739130434782608,0.07460340764863407,0.43703072623682826,false,0.22728241122718945
Receiver,WR-50,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,25,2,0.08,0.009839590019057959,0.2603058421052142,false,0.09543520588447393
Receiver,WR-50,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,25,13,0.52,0.31305704445703153,0.7220319903296781,false,0.5779260113939569
Receiver,WR-51,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",22,13,0.5909090909090909,0.36354696172973133,0.7929068770028508,false,0.6362209190847501
Receiver,WR-51,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,22,3,0.13636363636363635,0.02905585112874669,0.34912209725740817,false,0.17188498657803913
Receiver,WR-51,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,22,2,0.09090909090909091,0.011205586024166507,0.291612741553955,false,0.10438225643614336
Receiver,WR-51,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,22,13,0.5909090909090909,0.36354696172973133,0.7929068770028508,false,0.6321065749621404
Receiver,WR-52,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",21,13,0.6190476190476191,0.38435439037864766,0.8189283744598268,false,0.6567441745390968
Receiver,WR-52,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,21,6,0.2857142857142857,0.11280940392187096,0.5217511182471136,false,0.2742038571128146
Receiver,WR-52,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,21,0,0.0,0.0,0.1610976152190796,false,0.04323329696634154
Receiver,WR-52,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,21,13,0.6190476190476191,0.38435439037864766,0.8189283744598268,false,0.6524971096383385
Receiver,WR-53,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",21,17,0.8095238095238095,0.5809339588164454,0.9455364318215961,false,0.785776432603613
Receiver,WR-53,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,21,8,0.38095238095238093,0.18107162554017325,0.6156456096213524,false,0.33871998614507265
Receiver,WR-53,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,21,4,0.19047619047619047,0.05446356817840391,0.41906604118355467,false,0.17226555503085766
Receiver,WR-53,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,21,16,0.7619047619047619,0.5283401723453758,0.9178241244069775,false,0.7492713031867255
Receiver,WR-54,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",21,17,0.8095238095238095,0.5809339588164454,0.9455364318215961,false,0.785776432603613
Receiver,WR-54,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,21,7,0.3333333333333333,0.14587694234309323,0.5696754829041243,false,0.30646192162894365
Receiver,WR-54,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,21,3,0.14285714285714285,0.030488967621516514,0.3634239870169809,false,0.14000749051472863
Receiver,WR-54,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,21,17,0.8095238095238095,0.5809339588164454,0.9455364318215961,false,0.7815293677028546
Receiver,WR-55,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",20,10,0.5,0.27195784956079133,0.7280421504392086,false,0.5786356470237334
Receiver,WR-55,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,20,4,0.2,0.05733399705002387,0.4366140029966687,false,0.21667731901657508
Receiver,WR-55,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,20,2,0.1,0.012348527170295887,0.3169827140190792,false,0.11134107353188626
Receiver,WR-55,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,20,10,0.5,0.27195784956079133,0.7280421504392086,false,0.5742470132929498
Receiver,WR-56,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",19,15,0.7894736842105263,0.544346918108494,0.9394754622907643,false,0.7710023934728277
Receiver,WR-56,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,19,8,0.42105263157894735,0.20252143897763808,0.6650021559882682,false,0.3620799851895604
Receiver,WR-56,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,19,2,0.10526315789473684,0.013012164371777669,0.33137666445676595,false,0.11518042089505474
Receiver,WR-56,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,19,14,0.7368421052631579,0.48797065465412726,0.9085342150927965,false,0.7319796689237411
Receiver,WR-57,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",16,12,0.75,0.4762291801038724,0.9273379617471178,false,0.7445795927196924
Receiver,WR-57,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,16,5,0.3125,0.1101699547171175,0.5866206364513586,false,0.2884738296345097
Receiver,WR-57,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,16,2,0.125,0.015513603815413817,0.38347623684925625,false,0.12847046945986876
Receiver,WR-57,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,16,12,0.75,0.4762291801038724,0.9273379617471178,false,0.7395157845687882
Receiver,WR-58,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",16,11,0.6875,0.41337936354864135,0.8898300452828825,false,0.706118054258154
Receiver,WR-58,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,16,3,0.1875,0.04047373390594589,0.45645654623161164,false,0.21155075271143278
Receiver,WR-58,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,17,2,0.11764705882352941,0.014579316840301596,0.36440916210125035,false,0.12371230392431806
Receiver,WR-58,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,17,12,0.7058823529411765,0.44041728124566276,0.89686448562968,false,0.7121263110662405
Receiver,WR-59,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",16,10,0.625,0.35434609430207786,0.848016324918838,false,0.6676565157966154
Receiver,WR-59,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,16,1,0.0625,0.0015811117227692007,0.30232073843456103,false,0.13462767578835583
Receiver,WR-59,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,16,6,0.375,0.15198367508116195,0.6456539056979221,false,0.2823166233060226
Receiver,WR-59,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,16,10,0.625,0.35434609430207786,0.848016324918838,false,0.6625927076457112
Receiver,WR-60,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",16,8,0.5,0.24651011149050545,0.7534898885094946,false,0.5907334388735386
Receiver,WR-60,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,16,2,0.125,0.015513603815413817,0.38347623684925625,false,0.17308921424989432
Receiver,WR-60,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,16,0,0.0,0.0,0.2059072142078231,false,0.05154739253679183
Receiver,WR-60,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,16,8,0.5,0.24651011149050545,0.7534898885094946,false,0.5856696307226342
Receiver,WR-61,baseline_hc_verbal,"HC mündliche Regel (Yards > 12 oder EPA > 0, nur Pass)","Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks), wie im HC-Workbook (mündliche Regel).",15,10,0.6666666666666666,0.38380373254115413,0.8817588966331302,false,0.6943627764284801
Receiver,WR-61,baseline_hc_workbook,"HC-Workbook Explosive % (Yards > 12, nur Pass)",Nenner: Pass-Attempts nach Workbook-Formel D2 = Comps + Incs + INTs (ohne Sacks).,15,6,0.4,0.16336432385951336,0.6771302337934105,false,0.3400127828198901
Receiver,WR-61,explosive_epa_magnitude,Explosiveness (EPA-Magnitude auf Erfolgen),Nenner: alle Scrimmage-Plays (Lauf + Pass).,15,4,0.26666666666666666,0.077871546291031,0.5510032410369711,false,0.2136092882382635
Receiver,WR-61,success_rate_epa,Success Rate (EPA > 0),Nenner: alle Scrimmage-Plays (Lauf + Pass).,15,9,0.6,0.3228697662065893,0.8366356761404866,false,0.6490964159515397
