index,season,competition_id,competition_name,competition_league,gender,game_id,game_type,game_group_id,game_group,half,summary,action_title,down,down_desc,down_after,down_after_desc,yards_to_go,yards_to_go_after,possession_time,home_team,away_team,home_score,away_score,stream_url,passer,receiver,rusher,tackle_player,interception_player,sack_player,play_result,penalty,safety,pass_depth,play_location,air_yards,yards_after_catch,drive_id,play_id,half_end,play_type,complete_pass,interception,touchdown,point_after,point_after_success,def_touchdown,one_point_conv_success,two_point_conv_success,defensive_two_point_conv,scoring_play,posteam,defteam,posteam_after,defteam_after,yardline_50,yardline_50_after,yards_gained,yards_to_go_simple,first_down,scoring_play_team,home_team_points,away_team_points,home_team_score,away_team_score,posteam_score,defteam_score,score_differential
160,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2," USA, pass attempt, good",Touchdown,0,PAT 5 yards,1,1st,,,00:00,4,19,61,0,Unknown,,,,,,,good,0,0,,,0,0,15,57,0,pass,0,0,0,1,1,0,1,0,0,1,4,19,19,4,0,0,0,0,0,4,1,,47,0,47,0,47
161,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Short middle pass complete to #2 Inka Heikkinen for 3 yards to the FIN8, #2 Inka Heikkinen run for 1 yards<em> to</em><em> FIN9</em><em> for a gain of</em><em> 4</em><em> yards</em>, tackled by #12 Megan Majors",4 yard pass,1,1st,2,2nd,20,16,4:25,4,19,61,0,Unknown,4,2,,12,,,complete,0,0,Short,middle,3,1,16,58,0,pass,1,0,0,0,0,0,0,0,0,0,19,4,19,4,5,9,4,4,0,,,,47,0,0,47,-47
162,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Short left pass complete to #8 Essi Saastamoinen for 1 yards to the FIN10, #8 Essi Saastamoinen run for 4 yards<em> to</em><em> FIN14</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #25 Laneah Bryan",5 yard pass,2,2nd,3,3rd,16,11,4:25,4,19,61,0,Unknown,4,8,,25,,,complete,0,0,Short,left,1,4,16,59,0,pass,1,0,0,0,0,0,0,0,0,0,19,4,19,4,9,14,5,4,0,,,,47,0,0,47,-47
163,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Short left pass incomplete to #16 Tiia Jansen, #25 Laneah Bryan",Pass incomplete,3,3rd,4,4th,11,11,4:25,4,19,61,0,Unknown,4,,,,,,incomplete,0,0,Short,left,0,0,16,60,0,pass,0,0,0,0,0,0,0,0,0,0,19,4,19,4,14,14,0,3,0,,,,47,0,0,47,-47
164,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Short right pass complete to #16 Tiia Jansen for 12 yards to the USA24, #16 Tiia Jansen run for no gain<em> to</em><em> USA24</em><em> for a gain of</em><em> 12</em><em> yards</em>, out of bounds<strong>. 1st down Finland</strong>",12 yard pass,4,4th,1,1st,11,24,4:25,4,19,61,0,Unknown,4,16,,,,,complete,0,0,Short,right,12,0,16,61,0,pass,1,0,0,0,0,0,0,0,0,0,19,4,19,4,14,26,12,3,1,,,,47,0,0,47,-47
165,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Short left pass complete to #14 Lotta Ahonen for 1 yards to the USA23, #14 Lotta Ahonen run for 4 yards<em> to</em><em> USA19</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #25 Laneah Bryan",5 yard pass,1,1st,2,2nd,24,19,4:25,4,19,61,0,Unknown,4,14,,25,,,complete,0,0,Short,left,1,4,16,62,0,pass,1,0,0,0,0,0,0,0,0,0,19,4,19,4,26,31,5,5,0,,,,47,0,0,47,-47
166,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Short left pass intercepted to #2 Ashley Edwards for 5 yards to the USA14, #2 Ashley Edwards run for 8 yards<em> to</em><em> USA22</em>, tackled by #4 Lotta Wulff. Time left 10:00",Pass intercepted,2,2nd,1,1st,19,3,4:25,4,19,61,0,Unknown,4,,,4,2,,intercepted,0,0,Short,left,0,8,16,63,0,pass,0,1,0,0,0,0,0,0,0,0,19,4,4,19,31,28,-3,4,0,,,,47,0,0,47,-47
167,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#7 Maci Joncich Short middle pass complete to #32 Ashlea Klam for 3 yards to the USA25, #32 Ashlea Klam run for 3 yards<em> to</em><em> FIN22</em><em> for a gain of</em><em> 6</em><em> yards</em>, out of bounds<strong>. 1st down USA</strong>",6 yard pass,1,1st,1,1st,3,22,2:50,4,19,61,0,Unknown,7,32,,,,,complete,0,0,Short,middle,3,3,17,64,0,pass,1,0,0,0,0,0,0,0,0,0,4,19,4,19,22,28,6,1,1,,,,47,0,47,0,47
168,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#7 Maci Joncich Short right pass complete to #24 Kennedy Foster for 7 yards to the FIN15, #24 Kennedy Foster run for 1 yards<em> to</em><em> FIN14</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #9 Heta Rantanen<strong>, penalty</strong> Finland Penalty, 18 yard penalty to FIN4<strong>. 1st down USA</strong>",18 yard pass,1,1st,1,1st,22,4,2:50,4,19,61,0,Unknown,7,24,,9,,,complete,1,0,Short,right,7,1,17,65,0,pass,1,0,0,0,0,0,0,0,0,0,4,19,4,19,28,46,18,5,0,,,,47,0,47,0,47
169,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#7 Maci Joncich rush up middle for 4 yards<strong>, touchdown</strong><strong>, penalty</strong> USA Penalty, 5 yard penalty to FIN9, loss of down",-5 yard rush,1,1st,2,2nd,4,9,2:50,4,19,61,0,Unknown,,,7,,,,rush,1,0,,middle,0,0,17,66,0,rush,0,0,0,0,0,0,0,0,0,0,4,19,4,19,46,41,-5,1,0,,,,47,0,47,0,47
170,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#7 Maci Joncich Short middle pass complete to #5 Madison Fulford for 9 yards to the FIN0<strong>, touchdown</strong>. Time left 07:10",Touchdown,2,2nd,1,1st,9,,2:50,4,19,61,0,Unknown,7,5,,,,,complete,0,0,Short,middle,9,0,17,67,0,pass,1,0,1,0,0,0,0,0,0,1,4,19,4,19,41,50,9,2,0,4,6,,53,0,53,0,53
171,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2," USA, pass attempt, good",Touchdown,0,PAT 5 yards,1,1st,,,2:50,4,19,61,0,Unknown,,,,,,,good,0,0,,,0,0,17,68,0,pass,0,0,0,1,1,0,1,0,0,1,4,19,19,4,0,0,0,0,0,4,1,,54,0,54,0,54
172,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Short left pass complete to #2 Inka Heikkinen for 5 yards to the FIN10, #2 Inka Heikkinen run for 5 yards<em> to</em><em> FIN15</em><em> for a gain of</em><em> 10</em><em> yards</em>, tackled by #2 Ashley Edwards",10 yard pass,1,1st,2,2nd,20,10,4:15,4,19,61,0,Unknown,4,2,,2,,,complete,0,0,Short,left,5,5,18,69,0,pass,1,0,0,0,0,0,0,0,0,0,19,4,19,4,5,15,10,4,0,,,,54,0,0,54,-54
173,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Short middle pass complete to #14 Lotta Ahonen for 5 yards to the FIN20, #14 Lotta Ahonen run for 2 yards<em> to</em><em> FIN22</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #13 Deliah Autry",7 yard pass,2,2nd,3,3rd,10,3,4:15,4,19,61,0,Unknown,4,14,,13,,,complete,0,0,Short,middle,5,2,18,70,0,pass,1,0,0,0,0,0,0,0,0,0,19,4,19,4,15,22,7,2,0,,,,54,0,0,54,-54
174,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,#4 Lotta Wulff Short right pass incomplete to #8 Essi Saastamoinen for 0 yards to the FIN24,Pass incomplete,3,3rd,4,4th,3,3,4:15,4,19,61,0,Unknown,4,,,,,,incomplete,0,0,Short,right,0,0,18,71,0,pass,0,0,0,0,0,0,0,0,0,0,19,4,19,4,22,22,0,1,0,,,,54,0,0,54,-54
175,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Short middle pass complete to #14 Lotta Ahonen for 3 yards to the FIN25, #14 Lotta Ahonen run for 12 yards<em> to</em><em> USA13</em><em> for a gain of</em><em> 15</em><em> yards</em>, out of bounds<strong>. 1st down Finland</strong>",15 yard pass,4,4th,1,1st,3,13,4:15,4,19,61,0,Unknown,4,14,,,,,complete,0,0,Short,middle,3,12,18,72,0,pass,1,0,0,0,0,0,0,0,0,0,19,4,19,4,22,37,15,1,1,,,,54,0,0,54,-54
176,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,#4 Lotta Wulff Short right pass incomplete to #2 Inka Heikkinen,Pass incomplete,1,1st,2,2nd,13,13,4:15,4,19,61,0,Unknown,4,,,,,,incomplete,0,0,Short,right,0,0,18,73,0,pass,0,0,0,0,0,0,0,0,0,0,19,4,19,4,37,37,0,3,0,,,,54,0,0,54,-54
177,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#4 Lotta Wulff Deep left pass intercepted to #2 Ashley Edwards for 13 yards to the USA0, #2 Ashley Edwards run for 6 yards<em> to</em><em> USA6</em>, tackled by #16 Tiia Jansen. Time left 02:55",Pass intercepted,2,2nd,1,1st,13,19,4:15,4,19,61,0,Unknown,4,,,16,2,,intercepted,0,0,Deep,left,0,6,18,74,0,pass,0,1,0,0,0,0,0,0,0,0,19,4,4,19,37,44,7,3,0,,,,54,0,0,54,-54
178,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#7 Maci Joncich rush right for 18 yards, tackled by #1 Amanda Rouhiainen",18 yard rush,1,1st,2,2nd,19,1,1:08,4,19,61,0,Unknown,,,7,1,,,rush,0,0,,right,0,0,19,75,0,rush,0,0,0,0,0,0,0,0,0,0,4,19,4,19,6,24,18,4,0,,,,54,0,54,0,54
179,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,"#7 Maci Joncich rush left for 26 yards<strong>, touchdown</strong>. Time left 01:47",Touchdown,2,2nd,1,1st,1,,1:08,4,19,61,0,Unknown,,,7,,,,rush,0,0,,left,0,0,19,76,0,rush,0,0,1,0,0,0,0,0,0,1,4,19,4,19,24,50,26,1,1,4,6,,60,0,60,0,60
180,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2," USA, pass attempt, good",Touchdown,0,PAT 5 yards,1,1st,,,1:08,4,19,61,0,Unknown,,,,,,,good,0,0,,,0,0,19,77,0,pass,0,0,0,1,1,0,1,0,0,1,4,19,19,4,0,0,0,0,0,4,1,,61,0,61,0,61
181,2024,2,FlagWC,World cup,2,1102,Playoffs,85,1-16,2,#4 Lotta Wulff Short right pass incomplete to #2 Inka Heikkinen,Pass incomplete,1,1st,2,2nd,20,20,1:47,4,19,61,0,Unknown,4,,,,,,incomplete,0,0,Short,right,0,0,20,78,1,pass,0,0,0,0,0,0,0,0,0,0,19,4,12,22,5,5,0,4,0,,,,61,0,0,61,-61
182,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Short left pass complete to #15 Caroline Moquin Joubert for 35 yards to the PAN10, #15 Caroline Moquin Joubert run for loss of 29 yards<em> to</em><em> CAN11</em><em> for a gain of</em><em> 6</em><em> yards</em>, tackled by #3 Leslie Del cid",6 yard pass,1,1st,2,2nd,20,14,-6:-45,12,22,37,6,Unknown,11,15,,3,,,complete,0,0,Short,left,35,0,1,1,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,5,11,6,4,0,,0,0,0,0,0,0,0
183,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,#11 Sara Parker Short left pass incomplete to #3 Sarah Cormier for 0 yards to the CAN25,Pass incomplete,2,2nd,3,3rd,14,14,-6:-45,12,22,37,6,Unknown,11,,,,,,incomplete,0,0,Short,left,0,0,1,2,0,pass,0,0,0,0,0,0,0,0,0,0,12,22,12,22,11,11,0,3,0,,,,0,0,0,0,0
184,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,#11 Sara Parker Deep right pass incomplete to #44 Emilie Carrier,Pass incomplete,3,3rd,4,4th,14,14,-6:-45,12,22,37,6,Unknown,11,,,,,,incomplete,0,0,Deep,right,0,0,1,3,0,pass,0,0,0,0,0,0,0,0,0,0,12,22,12,22,11,11,0,3,0,,,,0,0,0,0,0
185,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Deep right pass intercepted to #8 Tatiana Dos santos for 23 yards to the PAN16, #8 Tatiana Dos santos run for no gain<em> to</em><em> PAN16</em>, out of bounds. Time left 17:45",Pass intercepted,4,4th,1,1st,14,9,-6:-45,12,22,37,6,Unknown,11,,,,8,,intercepted,0,0,Deep,right,0,0,1,4,0,pass,0,1,0,0,0,0,0,0,0,0,12,22,22,12,11,34,23,3,1,,,,0,0,0,0,0
186,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short middle pass complete to #1 Arlen Hernandez for 5 yards to the PAN21, #1 Arlen Hernandez run for no gain<em> to</em><em> PAN21</em><em> for a gain of</em><em> 5</em><em> yards</em>, tackled by #25 Erika Bastien",5 yard pass,1,1st,2,2nd,9,4,1:55,12,22,37,6,Unknown,7,1,,25,,,complete,0,0,Short,middle,5,0,2,5,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,16,21,5,2,0,,,,0,0,0,0,0
187,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short middle pass complete to #13 Angeline Bunting for 9 yards to the CAN20, #13 Angeline Bunting run for 5 yards<em> to</em><em> CAN15</em><em> for a gain of</em><em> 14</em><em> yards</em>, tackled by #12 Sabrina Gervais<strong>. 1st down Panama</strong>",14 yard pass,2,2nd,1,1st,4,15,1:55,12,22,37,6,Unknown,7,13,,12,,,complete,0,0,Short,middle,9,5,2,6,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,21,35,14,1,1,,,,0,0,0,0,0
188,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short middle pass complete to #1 Arlen Hernandez for 5 yards to the CAN10, #1 Arlen Hernandez run for 4 yards<em> to</em><em> CAN6</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #33 Catherine Gaumont",9 yard pass,1,1st,2,2nd,15,6,1:55,12,22,37,6,Unknown,7,1,,33,,,complete,0,0,Short,middle,5,4,2,7,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,35,44,9,3,0,,,,0,0,0,0,0
189,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short middle pass complete to #8 Tatiana Dos santos for 6 yards to the CAN0<strong>, touchdown</strong>. Time left 15:50",Touchdown,2,2nd,1,1st,6,,1:55,12,22,37,6,Unknown,7,8,,,,,complete,0,0,Short,middle,6,0,2,8,0,pass,1,0,1,0,0,0,0,0,0,1,22,12,22,12,44,50,6,2,0,22,,6,0,6,6,0,6
190,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1," Panama, pass attempt, miss",2 point conversion attempt,0,PAT 10 yards,1,1st,,,1:55,12,22,37,6,Unknown,,,,,,,miss,0,0,,,0,0,2,9,0,pass,0,0,0,1,0,0,0,0,0,0,22,12,12,22,50,50,0,0,0,,,,0,6,6,0,6
191,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Short right pass complete to #44 Emilie Carrier for 5 yards to the CAN10, #44 Emilie Carrier run for 4 yards<em> to</em><em> CAN14</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #50 Karla Holder",9 yard pass,1,1st,2,2nd,20,11,2:10,12,22,37,6,Unknown,11,44,,50,,,complete,0,0,Short,right,5,4,3,10,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,5,14,9,4,0,,,,0,6,0,6,-6
192,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Deep left pass complete to #15 Caroline Moquin Joubert for 36 yards to the PAN0<strong>, touchdown</strong>. Time left 13:40",Touchdown,2,2nd,1,1st,11,,2:10,12,22,37,6,Unknown,11,15,,,,,complete,0,0,Deep,left,36,0,3,11,0,pass,1,0,1,0,0,0,0,0,0,1,12,22,12,22,14,50,36,3,1,12,6,,6,6,6,6,0
193,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1," Canada, pass attempt, miss",Extra point attempt,0,PAT 5 yards,1,1st,,,2:10,12,22,37,6,Unknown,,,,,,,miss,0,0,,,0,0,3,12,0,pass,0,0,0,1,0,0,0,0,0,0,12,22,22,12,0,0,0,0,0,,,,6,6,6,6,0
194,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,#7 Orlanda Castro Deep left pass incomplete to #13 Angeline Bunting for 0 yards to the PAN24,Pass incomplete,1,1st,2,2nd,20,20,3:10,12,22,37,6,Unknown,7,,,,,,incomplete,0,0,Deep,left,0,0,4,13,0,pass,0,0,0,0,0,0,0,0,0,0,22,12,22,12,5,5,0,4,0,,,,6,6,6,6,0
195,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short right pass complete to #80 Clarisse Castillo for 5 yards to the PAN10, #80 Clarisse Castillo run for 1 yards<em> to</em><em> PAN11</em><em> for a gain of</em><em> 6</em><em> yards</em>, tackled by #21",6 yard pass,2,2nd,3,3rd,20,14,3:10,12,22,37,6,Unknown,7,80,,,,,complete,0,0,Short,right,5,1,4,14,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,5,11,6,4,0,,,,6,6,6,6,0
196,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short middle pass complete to #80 Clarisse Castillo for 4 yards to the PAN15, #80 Clarisse Castillo run for 4 yards<em> to</em><em> PAN19</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #12 Sabrina Gervais",8 yard pass,3,3rd,4,4th,14,6,3:10,12,22,37,6,Unknown,7,80,,12,,,complete,0,0,Short,middle,4,4,4,15,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,11,19,8,3,0,,,,6,6,6,6,0
197,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,#4 Melanie Ponce Short middle pass incomplete to #8 Tatiana Dos santos for 0 yards to the PAN24. Time left 10:30,Pass incomplete,4,4th,1,1st,6,20,3:10,12,22,37,6,Unknown,4,,,,,,incomplete,0,0,Short,middle,0,0,4,16,0,pass,0,0,0,0,0,0,0,0,0,0,22,12,12,22,19,19,0,2,0,,,,6,6,6,6,0
198,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,#11 Sara Parker Deep right pass incomplete to #9 Emma Racine,Pass incomplete,1,1st,2,2nd,20,20,3:40,12,22,37,6,Unknown,11,,,,,,incomplete,0,0,Deep,right,0,0,5,17,0,pass,0,0,0,0,0,0,0,0,0,0,12,22,12,22,5,5,0,4,0,,,,6,6,6,6,0
199,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Short middle pass complete to #9 Emma Racine for 5 yards to the CAN10, #9 Emma Racine run for 4 yards<em> to</em><em> CAN14</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #3 Leslie Del cid",9 yard pass,2,2nd,3,3rd,20,11,3:40,12,22,37,6,Unknown,11,9,,3,,,complete,0,0,Short,middle,5,4,5,18,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,5,14,9,4,0,,,,6,6,6,6,0
200,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Short right pass complete to #15 Caroline Moquin Joubert for 5 yards to the CAN19, #15 Caroline Moquin Joubert run for 2 yards<em> to</em><em> CAN21</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #50 Karla Holder",7 yard pass,3,3rd,4,4th,11,4,3:40,12,22,37,6,Unknown,11,15,,50,,,complete,0,0,Short,right,5,2,5,19,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,14,21,7,3,0,,,,6,6,6,6,0
201,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Deep middle pass complete to #9 Emma Racine for 19 yards to the PAN10, #9 Emma Racine run for 7 yards<em> to</em><em> PAN3</em><em> for a gain of</em><em> 26</em><em> yards</em>, tackled by TM<strong>. 1st down Canada</strong>",26 yard pass,4,4th,1,1st,4,3,3:40,12,22,37,6,Unknown,11,9,,,,,complete,0,0,Deep,middle,19,7,5,20,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,21,47,26,1,1,,,,6,6,6,6,0
202,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,#11 Sara Parker Short left pass incomplete to #3 Sarah Cormier for 0 yards to the PAN0,Pass incomplete,1,1st,2,2nd,3,3,3:40,12,22,37,6,Unknown,11,,,,,,incomplete,0,0,Short,left,0,0,5,21,0,pass,0,0,0,0,0,0,0,0,0,0,12,22,12,22,47,47,0,1,0,,,,6,6,6,6,0
203,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Short right pass complete to #3 Sarah Cormier for 3 yards to the PAN0<strong>, touchdown</strong>. Time left 06:50",Touchdown,2,2nd,1,1st,3,,3:40,12,22,37,6,Unknown,11,3,,,,,complete,0,0,Short,right,3,0,5,22,0,pass,1,0,1,0,0,0,0,0,0,1,12,22,12,22,47,50,3,1,0,12,6,,12,6,12,6,6
204,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1," Canada, pass attempt, good",Touchdown,0,PAT 5 yards,1,1st,,,3:40,12,22,37,6,Unknown,,,,,,,good,0,0,,,0,0,5,23,0,pass,0,0,0,1,1,0,1,0,0,1,12,22,22,12,0,0,0,0,0,12,1,,13,6,13,6,7
205,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short right pass complete to #13 Angeline Bunting for 5 yards to the PAN10, #13 Angeline Bunting run for 2 yards<em> to</em><em> PAN12</em><em> for a gain of</em><em> 7</em><em> yards</em>, tackled by #31 Tamara Jourmeau",7 yard pass,1,1st,2,2nd,20,13,4:35,12,22,37,6,Unknown,7,13,,31,,,complete,0,0,Short,right,5,2,6,24,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,5,12,7,4,0,,,,13,6,6,13,-7
206,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short middle pass complete to #13 Angeline Bunting for 3 yards to the PAN15, #13 Angeline Bunting run for 5 yards<em> to</em><em> PAN20</em><em> for a gain of</em><em> 8</em><em> yards</em>, tackled by #12 Sabrina Gervais",8 yard pass,2,2nd,3,3rd,13,5,4:35,12,22,37,6,Unknown,7,13,,12,,,complete,0,0,Short,middle,3,5,6,25,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,12,20,8,3,0,,,,13,6,6,13,-7
207,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short right pass complete to #13 Angeline Bunting for 8 yards to the CAN22, #13 Angeline Bunting run for no gain<em> to</em><em> CAN22</em><em> for a gain of</em><em> 8</em><em> yards</em>, out of bounds<strong>. 1st down Panama</strong>",8 yard pass,3,3rd,1,1st,5,22,4:35,12,22,37,6,Unknown,7,13,,,,,complete,0,0,Short,right,8,0,6,26,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,20,28,8,1,1,,,,13,6,6,13,-7
208,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#4 Melanie Ponce rush up middle for 8 yards, tackled by #25 Erika Bastien",8 yard rush,1,1st,2,2nd,22,14,4:35,12,22,37,6,Unknown,,,4,25,,,rush,0,0,,middle,0,0,6,27,0,rush,0,0,0,0,0,0,0,0,0,0,22,12,22,12,28,36,8,5,0,,,,13,6,6,13,-7
209,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#4 Melanie Ponce Short left pass complete to #80 Clarisse Castillo for 4 yards to the CAN10, #80 Clarisse Castillo run for 4 yards<em> to</em><em> CAN6</em><em> for a gain of</em><em> 8</em><em> yards</em>, out of bounds",8 yard pass,2,2nd,3,3rd,14,6,4:35,12,22,37,6,Unknown,4,80,,,,,complete,0,0,Short,left,4,4,6,28,0,pass,1,0,0,0,0,0,0,0,0,0,22,12,22,12,36,44,8,3,0,,,,13,6,6,13,-7
210,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#4 Melanie Ponce rush right for loss of 1 yards, tackled by #44 Emilie Carrier",-1 yard rush,3,3rd,4,4th,6,7,4:35,12,22,37,6,Unknown,,,4,44,,,rush,0,0,,right,0,0,6,29,0,rush,0,0,0,0,0,0,0,0,0,0,22,12,22,12,44,43,-1,2,0,,,,13,6,6,13,-7
211,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#7 Orlanda Castro Short right pass incomplete to #1 Arlen Hernandez, #31 Tamara Jourmeau. Time left 02:15",Pass incomplete,4,4th,1,1st,7,20,4:35,12,22,37,6,Unknown,7,,,,,,incomplete,0,0,Short,right,0,0,6,30,0,pass,0,0,0,0,0,0,0,0,0,0,22,12,12,22,43,43,0,2,0,,,,13,6,6,13,-7
212,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Short middle pass complete to #81 Laurence Pontbriand for 5 yards to the CAN10, #81 Laurence Pontbriand run for 4 yards<em> to</em><em> CAN14</em><em> for a gain of</em><em> 9</em><em> yards</em>, tackled by #44 Ana Paula De Leon",9 yard pass,1,1st,2,2nd,20,11,1:25,12,22,37,6,Unknown,11,81,,44,,,complete,0,0,Short,middle,5,4,7,31,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,5,14,9,4,0,,,,13,6,13,6,7
213,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Short middle pass complete to #81 Laurence Pontbriand for 8 yards to the CAN22, #81 Laurence Pontbriand run for no gain<em> to</em><em> CAN22</em><em> for a gain of</em><em> 8</em><em> yards</em>, end of play",8 yard pass,2,2nd,3,3rd,11,3,1:25,12,22,37,6,Unknown,11,81,,,,,complete,0,0,Short,middle,8,0,7,32,0,pass,1,0,0,0,0,0,0,0,0,0,12,22,12,22,14,22,8,3,0,,,,13,6,13,6,7
214,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1,"#11 Sara Parker Deep left pass complete to #44 Emilie Carrier for 28 yards to the PAN0<strong>, touchdown</strong>. Time left 00:50",Touchdown,3,3rd,1,1st,3,,1:25,12,22,37,6,Unknown,11,44,,,,,complete,0,0,Deep,left,28,0,7,33,0,pass,1,0,1,0,0,0,0,0,0,1,12,22,12,22,22,50,28,1,1,12,6,,19,6,19,6,13
215,2024,2,FlagWC,World cup,2,1103,Playoffs,85,1-16,1," Canada, pass attempt, miss",Extra point attempt,0,PAT 5 yards,1,1st,,,1:25,12,22,37,6,Unknown,,,,,,,miss,0,0,,,0,0,7,34,0,pass,0,0,0,1,0,0,0,0,0,0,12,22,22,12,0,0,0,0,0,,,,19,6,19,6,13
